"","review_scores_rating","high_booking_rate"
"49855",100,0
"49856",97,0
"49857",87,1
"49858",98,0
"49859",94,1
"49860",89,1
"49861",100,0
"49862",90,0
"49863",100,0
"49864",100,0
"49865",100,0
"49866",100,0
"49867",100,0
"49868",100,0
"49869",100,0
"49870",100,0
"49871",97,0
"49872",96,0
"49873",91,0
"49874",94,0
"49875",98,0
"49876",83,0
"49877",94,0
"49878",91,0
"49879",97,0
"49880",84,0
"49881",93,1
"49882",99,1
"49883",96,0
"49884",97,0
"49885",98,0
"49886",93,1
"49887",95,0
"49888",97,0
"49889",96,0
"49890",97,1
"49891",97,1
"49892",80,0
"49893",95,0
"49894",100,0
"49895",100,0
"49896",93,0
"49897",100,0
"49898",100,0
"49899",90,0
"49900",87,0
"49901",80,0
"49902",100,0
"49903",95,1
"49904",100,0
"49905",97,0
"49906",97,0
"49907",96,1
"49908",97,0
"49909",100,1
"49910",88,0
"49911",100,0
"49912",100,0
"49913",99,1
"49914",94,1
"49915",100,0
"49916",100,0
"49917",89,0
"49918",100,0
"49919",96,0
"49920",20,0
"49921",93,0
"49922",100,0
"49923",89,1
"49924",90,1
"49925",99,1
"49926",100,0
"49927",89,0
"49928",94,1
"49929",92,0
"49930",94,0
"49931",94,0
"49932",92,1
"49933",99,0
"49934",98,0
"49935",81,0
"49936",100,0
"49937",93,0
"49938",100,0
"49939",97,1
"49940",87,0
"49941",94,1
"49942",100,1
"49943",100,0
"49944",96,0
"49945",80,0
"49946",99,0
"49947",96,0
"49948",90,0
"49949",100,0
"49950",97,0
"49951",100,0
"49952",92,0
"49953",98,0
"49954",97,0
"49955",96,1
"49956",100,0
"49957",100,0
"49958",88,0
"49959",80,1
"49960",100,0
"49961",100,0
"49962",98,0
"49963",90,0
"49964",93,1
"49965",100,1
"49966",96,0
"49967",98,0
"49968",70,0
"49969",100,0
"49970",96,1
"49971",96,1
"49972",96,0
"49973",98,0
"49974",85,0
"49975",100,0
"49976",99,0
"49977",100,1
"49978",96,1
"49979",89,0
"49980",96,1
"49981",97,0
"49982",100,0
"49983",97,0
"49984",99,1
"49985",96,0
"49986",76,1
"49987",100,0
"49988",89,0
"49989",94,1
"49990",100,0
"49991",87,0
"49992",96,0
"49993",99,0
"49994",85,0
"49995",91,0
"49996",100,0
"49997",96,0
"49998",99,1
"49999",97,0
"50000",80,0
"50001",100,0
"50002",100,0
"50003",89,0
"50004",100,0
"50005",100,0
"50006",95,0
"50007",87,0
"50008",100,0
"50009",100,0
"50010",90,0
"50011",100,0
"50012",92,1
"50013",95,1
"50014",94,0
"50015",93,0
"50016",94,0
"50017",95,0
"50018",80,0
"50019",80,0
"50020",93,0
"50021",88,1
"50022",93,0
"50023",100,0
"50024",97,1
"50025",95,1
"50026",96,0
"50027",98,1
"50028",90,0
"50029",94,0
"50030",20,0
"50031",85,0
"50032",90,0
"50033",100,0
"50034",92,0
"50035",99,0
"50036",87,0
"50037",100,1
"50038",92,0
"50039",98,0
"50040",97,0
"50041",94,0
"50042",100,0
"50043",92,0
"50044",91,0
"50045",100,0
"50046",100,0
"50047",85,0
"50048",93,0
"50049",100,0
"50050",98,1
"50051",100,0
"50052",100,1
"50053",100,0
"50054",92,0
"50055",97,0
"50056",100,0
"50057",98,0
"50058",98,1
"50059",98,1
"50060",85,0
"50061",100,0
"50062",100,0
"50063",93,0
"50064",98,0
"50065",99,1
"50066",97,0
"50067",95,0
"50068",99,1
"50069",100,0
"50070",100,0
"50071",98,0
"50072",67,0
"50073",99,0
"50074",96,0
"50075",100,0
"50076",91,0
"50077",98,0
"50078",97,0
"50079",90,0
"50080",96,0
"50081",99,1
"50082",100,0
"50083",100,0
"50084",91,0
"50085",98,0
"50086",98,1
"50087",87,0
"50088",92,0
"50089",90,0
"50090",99,0
"50091",99,0
"50092",100,0
"50093",94,1
"50094",97,0
"50095",93,0
"50096",100,0
"50097",80,0
"50098",94,0
"50099",80,0
"50100",100,0
"50101",100,0
"50102",91,1
"50103",97,0
"50104",100,0
"50105",100,0
"50106",80,0
"50107",90,0
"50108",68,1
"50109",98,0
"50110",100,0
"50111",100,0
"50112",90,0
"50113",93,0
"50114",89,0
"50115",98,0
"50116",98,1
"50117",100,0
"50118",96,0
"50119",94,0
"50120",88,1
"50121",98,0
"50122",100,0
"50123",98,0
"50124",96,0
"50125",97,0
"50126",98,0
"50127",100,0
"50128",100,0
"50129",100,0
"50130",99,1
"50131",80,0
"50132",93,1
"50133",100,0
"50134",100,0
"50135",92,0
"50136",100,0
"50137",96,0
"50138",93,1
"50139",95,0
"50140",93,1
"50141",94,0
"50142",99,1
"50143",98,0
"50144",97,0
"50145",97,0
"50146",100,0
"50147",95,1
"50148",88,0
"50149",100,0
"50150",100,0
"50151",93,1
"50152",99,0
"50153",92,1
"50154",95,1
"50155",90,0
"50156",100,0
"50157",97,0
"50158",76,0
"50159",99,0
"50160",100,0
"50161",96,0
"50162",86,1
"50163",96,1
"50164",97,0
"50165",100,0
"50166",93,0
"50167",100,0
"50168",78,0
"50169",100,0
"50170",100,0
"50171",91,0
"50172",95,1
"50173",100,0
"50174",90,0
"50175",100,0
"50176",99,0
"50177",99,0
"50178",97,0
"50179",100,0
"50180",96,1
"50181",93,1
"50182",97,1
"50183",87,0
"50184",95,0
"50185",100,0
"50186",100,0
"50187",92,0
"50188",91,0
"50189",97,1
"50190",100,0
"50191",99,1
"50192",100,0
"50193",98,1
"50194",93,0
"50195",97,0
"50196",73,0
"50197",94,1
"50198",93,0
"50199",98,0
"50200",100,0
"50201",95,0
"50202",91,0
"50203",96,0
"50204",92,0
"50205",60,0
"50206",92,1
"50207",97,0
"50208",98,0
"50209",100,0
"50210",76,1
"50211",92,0
"50212",80,0
"50213",100,0
"50214",100,0
"50215",87,0
"50216",100,0
"50217",93,1
"50218",80,0
"50219",92,0
"50220",100,1
"50221",100,0
"50222",60,0
"50223",100,0
"50224",98,0
"50225",90,1
"50226",94,0
"50227",93,0
"50228",98,0
"50229",100,0
"50230",95,1
"50231",88,0
"50232",97,1
"50233",94,0
"50234",99,0
"50235",100,0
"50236",97,0
"50237",68,0
"50238",93,0
"50239",60,0
"50240",98,0
"50241",100,0
"50242",95,0
"50243",96,0
"50244",99,1
"50245",93,0
"50246",97,1
"50247",92,0
"50248",80,0
"50249",100,0
"50250",100,0
"50251",100,0
"50252",100,0
"50253",98,1
"50254",95,0
"50255",68,0
"50256",100,0
"50257",100,0
"50258",95,0
"50259",88,0
"50260",95,1
"50261",97,1
"50262",97,0
"50263",80,0
"50264",90,1
"50265",93,1
"50266",100,0
"50267",90,0
"50268",96,0
"50269",100,0
"50270",100,0
"50271",97,1
"50272",100,1
"50273",80,0
"50274",97,1
"50275",82,0
"50276",80,0
"50277",99,0
"50278",100,0
"50279",96,0
"50280",80,0
"50281",91,0
"50282",100,0
"50283",94,1
"50284",100,1
"50285",93,1
"50286",91,0
"50287",96,1
"50288",95,0
"50289",100,0
"50290",91,0
"50291",100,0
"50292",95,0
"50293",96,1
"50294",91,1
"50295",80,0
"50296",92,1
"50297",96,0
"50298",90,0
"50299",97,0
"50300",100,0
"50301",92,0
"50302",100,0
"50303",90,0
"50304",100,0
"50305",96,0
"50306",100,0
"50307",88,1
"50308",95,0
"50309",100,0
"50310",99,0
"50311",100,0
"50312",100,0
"50313",100,0
"50314",99,1
"50315",99,1
"50316",100,0
"50317",100,0
"50318",89,0
"50319",99,1
"50320",98,0
"50321",96,0
"50322",94,1
"50323",80,0
"50324",100,0
"50325",90,0
"50326",100,0
"50327",97,0
"50328",99,0
"50329",100,0
"50330",94,0
"50331",95,0
"50332",100,0
"50333",93,0
"50334",100,0
"50335",85,0
"50336",93,0
"50337",100,0
"50338",100,0
"50339",93,0
"50340",100,0
"50341",97,0
"50342",88,0
"50343",89,1
"50344",80,0
"50345",80,0
"50346",100,0
"50347",98,0
"50348",90,1
"50349",88,0
"50350",84,1
"50351",98,0
"50352",98,0
"50353",100,0
"50354",80,0
"50355",88,0
"50356",100,0
"50357",100,0
"50358",100,0
"50359",100,0
"50360",94,0
"50361",98,0
"50362",96,0
"50363",97,0
"50364",100,0
"50365",98,1
"50366",100,0
"50367",98,1
"50368",87,0
"50369",93,0
"50370",80,0
"50371",95,0
"50372",98,1
"50373",98,1
"50374",100,0
"50375",100,0
"50376",96,0
"50377",93,0
"50378",99,1
"50379",93,0
"50380",100,0
"50381",75,1
"50382",87,0
"50383",98,1
"50384",92,0
"50385",100,0
"50386",92,0
"50387",95,0
"50388",100,1
"50389",100,0
"50390",100,0
"50391",20,0
"50392",90,0
"50393",98,0
"50394",94,1
"50395",97,1
"50396",97,0
"50397",100,0
"50398",98,1
"50399",95,1
"50400",99,1
"50401",100,1
"50402",100,0
"50403",100,0
"50404",94,0
"50405",95,1
"50406",99,1
"50407",100,0
"50408",92,1
"50409",80,0
"50410",93,0
"50411",100,1
"50412",94,0
"50413",94,0
"50414",100,0
"50415",96,0
"50416",100,0
"50417",100,0
"50418",97,1
"50419",93,0
"50420",83,0
"50421",91,0
"50422",80,1
"50423",93,0
"50424",97,0
"50425",89,0
"50426",90,0
"50427",96,1
"50428",92,1
"50429",97,1
"50430",100,0
"50431",94,1
"50432",91,0
"50433",90,0
"50434",100,0
"50435",100,0
"50436",100,0
"50437",94,0
"50438",98,0
"50439",95,0
"50440",93,0
"50441",95,1
"50442",96,0
"50443",93,0
"50444",100,0
"50445",89,0
"50446",96,1
"50447",100,1
"50448",97,0
"50449",100,1
"50450",100,0
"50451",90,0
"50452",90,0
"50453",93,0
"50454",90,0
"50455",100,0
"50456",93,1
"50457",80,0
"50458",100,1
"50459",100,0
"50460",83,1
"50461",98,0
"50462",100,0
"50463",91,0
"50464",78,0
"50465",96,0
"50466",100,0
"50467",97,0
"50468",95,0
"50469",100,0
"50470",98,0
"50471",95,1
"50472",60,0
"50473",85,1
"50474",100,0
"50475",100,0
"50476",96,0
"50477",100,0
"50478",90,0
"50479",100,0
"50480",96,0
"50481",100,0
"50482",100,0
"50483",85,0
"50484",96,1
"50485",99,1
"50486",90,0
"50487",93,0
"50488",94,0
"50489",97,1
"50490",100,1
"50491",90,0
"50492",100,0
"50493",87,1
"50494",98,0
"50495",94,0
"50496",91,0
"50497",93,0
"50498",100,0
"50499",96,0
"50500",96,1
"50501",99,0
"50502",97,1
"50503",97,0
"50504",95,0
"50505",100,1
"50506",75,0
"50507",80,0
"50508",99,0
"50509",91,0
"50510",100,0
"50511",100,0
"50512",80,0
"50513",95,1
"50514",95,1
"50515",85,0
"50516",98,0
"50517",97,0
"50518",90,0
"50519",98,1
"50520",93,0
"50521",94,0
"50522",100,0
"50523",100,0
"50524",95,1
"50525",90,0
"50526",98,0
"50527",99,1
"50528",94,0
"50529",95,0
"50530",93,0
"50531",99,0
"50532",96,0
"50533",99,0
"50534",92,1
"50535",100,0
"50536",100,0
"50537",98,1
"50538",87,0
"50539",83,0
"50540",100,0
"50541",90,1
"50542",100,0
"50543",100,0
"50544",96,1
"50545",94,0
"50546",100,0
"50547",94,1
"50548",100,0
"50549",86,0
"50550",94,1
"50551",98,0
"50552",100,0
"50553",100,0
"50554",91,0
"50555",100,0
"50556",95,1
"50557",95,1
"50558",95,0
"50559",100,0
"50560",91,0
"50561",100,0
"50562",100,0
"50563",92,0
"50564",79,1
"50565",95,1
"50566",92,0
"50567",97,1
"50568",95,1
"50569",97,0
"50570",100,0
"50571",94,1
"50572",92,0
"50573",100,0
"50574",100,0
"50575",95,1
"50576",98,0
"50577",96,0
"50578",100,0
"50579",99,0
"50580",95,1
"50581",100,0
"50582",90,0
"50583",95,1
"50584",98,1
"50585",95,1
"50586",100,0
"50587",83,0
"50588",92,1
"50589",100,0
"50590",99,1
"50591",100,1
"50592",80,0
"50593",90,0
"50594",98,0
"50595",100,0
"50596",96,0
"50597",91,0
"50598",80,0
"50599",100,0
"50600",95,0
"50601",89,1
"50602",97,1
"50603",97,1
"50604",94,1
"50605",100,0
"50606",98,1
"50607",98,1
"50608",99,1
"50609",96,1
"50610",86,0
"50611",100,0
"50612",89,1
"50613",100,0
"50614",97,0
"50615",100,1
"50616",100,0
"50617",90,0
"50618",100,0
"50619",91,0
"50620",94,1
"50621",92,0
"50622",100,0
"50623",99,1
"50624",98,0
"50625",90,1
"50626",100,0
"50627",100,0
"50628",92,0
"50629",100,0
"50630",100,0
"50631",96,0
"50632",96,0
"50633",100,0
"50634",92,0
"50635",100,0
"50636",100,0
"50637",97,1
"50638",97,0
"50639",99,1
"50640",100,0
"50641",94,0
"50642",84,0
"50643",80,0
"50644",100,0
"50645",100,0
"50646",92,1
"50647",96,0
"50648",100,0
"50649",97,0
"50650",93,0
"50651",89,0
"50652",100,0
"50653",77,0
"50654",98,0
"50655",95,1
"50656",93,1
"50657",100,0
"50658",97,1
"50659",95,0
"50660",99,1
"50661",99,1
"50662",97,1
"50663",99,1
"50664",20,0
"50665",80,0
"50666",100,0
"50667",88,1
"50668",91,0
"50669",98,0
"50670",99,1
"50671",98,1
"50672",100,1
"50673",92,0
"50674",100,0
"50675",95,1
"50676",100,1
"50677",96,0
"50678",100,0
"50679",100,0
"50680",100,0
"50681",97,1
"50682",97,1
"50683",99,1
"50684",72,0
"50685",100,0
"50686",100,0
"50687",94,1
"50688",100,0
"50689",97,1
"50690",95,0
"50691",100,0
"50692",90,1
"50693",100,0
"50694",98,1
"50695",100,0
"50696",100,0
"50697",98,1
"50698",93,0
"50699",100,0
"50700",95,1
"50701",91,1
"50702",93,0
"50703",100,0
"50704",96,0
"50705",27,0
"50706",97,0
"50707",87,0
"50708",98,0
"50709",100,0
"50710",88,1
"50711",100,0
"50712",100,0
"50713",98,1
"50714",100,0
"50715",100,0
"50716",92,0
"50717",94,1
"50718",100,0
"50719",100,0
"50720",92,0
"50721",95,1
"50722",100,0
"50723",83,0
"50724",97,0
"50725",94,1
"50726",96,1
"50727",94,0
"50728",80,0
"50729",90,0
"50730",94,0
"50731",99,1
"50732",85,1
"50733",94,1
"50734",95,0
"50735",93,1
"50736",93,0
"50737",100,1
"50738",100,0
"50739",98,0
"50740",98,0
"50741",92,1
"50742",96,0
"50743",90,1
"50744",92,0
"50745",93,0
"50746",91,1
"50747",91,0
"50748",96,0
"50749",90,0
"50750",84,0
"50751",100,0
"50752",93,0
"50753",90,1
"50754",100,0
"50755",97,0
"50756",95,0
"50757",100,0
"50758",99,1
"50759",100,0
"50760",100,0
"50761",100,0
"50762",96,0
"50763",100,0
"50764",94,1
"50765",100,0
"50766",93,0
"50767",97,0
"50768",98,1
"50769",93,0
"50770",92,0
"50771",90,0
"50772",99,0
"50773",98,0
"50774",93,0
"50775",92,1
"50776",95,0
"50777",90,0
"50778",100,0
"50779",97,1
"50780",100,0
"50781",100,0
"50782",80,0
"50783",92,1
"50784",92,1
"50785",98,1
"50786",60,0
"50787",100,0
"50788",100,0
"50789",100,0
"50790",100,0
"50791",97,1
"50792",80,0
"50793",99,1
"50794",92,0
"50795",100,0
"50796",95,0
"50797",99,0
"50798",90,1
"50799",99,1
"50800",100,0
"50801",100,0
"50802",80,0
"50803",100,0
"50804",99,0
"50805",98,1
"50806",80,0
"50807",100,0
"50808",92,1
"50809",100,0
"50810",100,0
"50811",92,0
"50812",97,1
"50813",100,0
"50814",95,1
"50815",95,1
"50816",95,0
"50817",100,0
"50818",96,1
"50819",96,0
"50820",99,1
"50821",96,1
"50822",86,0
"50823",100,0
"50824",100,0
"50825",99,1
"50826",97,1
"50827",97,0
"50828",94,0
"50829",99,0
"50830",91,0
"50831",94,0
"50832",96,1
"50833",93,0
"50834",97,0
"50835",98,0
"50836",100,0
"50837",97,0
"50838",100,0
"50839",92,1
"50840",90,0
"50841",100,0
"50842",96,1
"50843",100,0
"50844",96,1
"50845",99,0
"50846",96,1
"50847",100,0
"50848",75,0
"50849",94,0
"50850",100,0
"50851",93,1
"50852",80,0
"50853",100,0
"50854",100,0
"50855",96,1
"50856",91,0
"50857",97,0
"50858",93,1
"50859",98,0
"50860",90,0
"50861",82,0
"50862",100,0
"50863",97,0
"50864",85,0
"50865",97,0
"50866",81,0
"50867",90,0
"50868",97,0
"50869",98,1
"50870",94,1
"50871",93,0
"50872",90,1
"50873",95,0
"50874",100,0
"50875",99,0
"50876",93,0
"50877",80,0
"50878",92,0
"50879",94,1
"50880",100,0
"50881",98,1
"50882",91,0
"50883",88,0
"50884",97,0
"50885",96,0
"50886",100,0
"50887",100,0
"50888",95,0
"50889",100,0
"50890",89,1
"50891",100,0
"50892",81,1
"50893",100,0
"50894",99,1
"50895",100,0
"50896",86,0
"50897",80,0
"50898",97,1
"50899",73,0
"50900",100,0
"50901",97,1
"50902",97,0
"50903",100,0
"50904",95,1
"50905",98,1
"50906",100,0
"50907",100,0
"50908",100,0
"50909",90,1
"50910",96,0
"50911",100,0
"50912",80,0
"50913",100,0
"50914",94,0
"50915",100,0
"50916",92,0
"50917",100,0
"50918",100,0
"50919",98,0
"50920",93,1
"50921",93,0
"50922",100,0
"50923",98,1
"50924",100,0
"50925",97,0
"50926",96,0
"50927",100,0
"50928",100,0
"50929",98,0
"50930",89,1
"50931",98,1
"50932",73,0
"50933",97,0
"50934",100,0
"50935",93,0
"50936",100,0
"50937",100,0
"50938",60,0
"50939",95,1
"50940",98,0
"50941",60,0
"50942",100,0
"50943",100,0
"50944",100,0
"50945",100,0
"50946",87,0
"50947",100,0
"50948",97,1
"50949",93,1
"50950",100,0
"50951",92,0
"50952",95,0
"50953",100,0
"50954",92,0
"50955",100,0
"50956",100,0
"50957",97,0
"50958",100,0
"50959",100,0
"50960",100,0
"50961",80,0
"50962",98,1
"50963",93,0
"50964",92,0
"50965",94,0
"50966",97,1
"50967",100,0
"50968",97,1
"50969",99,0
"50970",94,0
"50971",99,1
"50972",97,0
"50973",80,0
"50974",100,0
"50975",98,0
"50976",100,0
"50977",100,0
"50978",95,0
"50979",98,0
"50980",98,1
"50981",97,0
"50982",60,0
"50983",75,0
"50984",100,0
"50985",90,0
"50986",100,0
"50987",93,0
"50988",100,0
"50989",93,0
"50990",97,0
"50991",95,0
"50992",96,0
"50993",87,0
"50994",70,0
"50995",95,1
"50996",96,0
"50997",90,0
"50998",97,0
"50999",90,0
"51000",100,0
"51001",100,1
"51002",100,0
"51003",100,0
"51004",92,1
"51005",90,0
"51006",84,0
"51007",93,0
"51008",97,0
"51009",93,0
"51010",93,1
"51011",98,1
"51012",99,0
"51013",93,0
"51014",84,0
"51015",98,0
"51016",100,0
"51017",93,1
"51018",93,0
"51019",90,0
"51020",99,1
"51021",87,1
"51022",93,0
"51023",100,0
"51024",95,0
"51025",99,0
"51026",96,0
"51027",87,0
"51028",94,0
"51029",96,1
"51030",100,0
"51031",100,0
"51032",98,0
"51033",88,0
"51034",97,0
"51035",80,0
"51036",100,1
"51037",100,0
"51038",100,0
"51039",100,1
"51040",100,0
"51041",100,0
"51042",100,0
"51043",92,1
"51044",97,0
"51045",100,0
"51046",100,0
"51047",100,0
"51048",98,1
"51049",100,0
"51050",100,0
"51051",95,0
"51052",89,1
"51053",100,0
"51054",100,0
"51055",100,0
"51056",100,0
"51057",93,0
"51058",94,0
"51059",82,0
"51060",100,0
"51061",93,0
"51062",93,0
"51063",98,1
"51064",86,0
"51065",88,0
"51066",80,0
"51067",98,1
"51068",20,0
"51069",100,0
"51070",96,0
"51071",96,0
"51072",91,0
"51073",100,0
"51074",97,0
"51075",100,0
"51076",100,0
"51077",97,0
"51078",100,1
"51079",100,0
"51080",92,0
"51081",98,1
"51082",92,0
"51083",100,0
"51084",94,1
"51085",99,0
"51086",98,0
"51087",100,0
"51088",97,0
"51089",100,0
"51090",97,1
"51091",100,0
"51092",100,0
"51093",99,0
"51094",97,0
"51095",95,0
"51096",94,0
"51097",99,0
"51098",100,0
"51099",86,0
"51100",97,0
"51101",93,1
"51102",100,0
"51103",97,0
"51104",97,0
"51105",100,0
"51106",95,1
"51107",80,0
"51108",91,1
"51109",100,1
"51110",99,0
"51111",100,0
"51112",92,0
"51113",93,1
"51114",100,0
"51115",80,0
"51116",93,0
"51117",100,0
"51118",99,1
"51119",100,0
"51120",98,1
"51121",100,0
"51122",97,1
"51123",97,0
"51124",90,0
"51125",100,0
"51126",100,0
"51127",90,0
"51128",95,1
"51129",93,0
"51130",89,1
"51131",100,0
"51132",93,1
"51133",91,1
"51134",100,1
"51135",98,0
"51136",100,0
"51137",97,0
"51138",96,1
"51139",93,1
"51140",90,0
"51141",100,1
"51142",98,0
"51143",96,0
"51144",98,1
"51145",91,1
"51146",100,0
"51147",100,0
"51148",93,0
"51149",100,0
"51150",98,1
"51151",100,0
"51152",97,0
"51153",99,0
"51154",99,0
"51155",84,0
"51156",92,0
"51157",90,0
"51158",87,1
"51159",84,0
"51160",99,1
"51161",100,0
"51162",100,1
"51163",100,0
"51164",93,0
"51165",100,0
"51166",95,1
"51167",100,0
"51168",95,1
"51169",80,0
"51170",98,1
"51171",98,1
"51172",97,0
"51173",94,1
"51174",100,0
"51175",100,0
"51176",94,0
"51177",94,0
"51178",90,1
"51179",91,0
"51180",98,0
"51181",80,1
"51182",100,0
"51183",100,1
"51184",98,0
"51185",100,1
"51186",96,0
"51187",95,0
"51188",100,1
"51189",93,0
"51190",100,0
"51191",100,0
"51192",98,0
"51193",100,0
"51194",100,1
"51195",96,1
"51196",94,0
"51197",100,0
"51198",95,0
"51199",100,0
"51200",100,0
"51201",80,0
"51202",92,0
"51203",82,0
"51204",99,1
"51205",91,0
"51206",99,1
"51207",92,1
"51208",99,0
"51209",100,0
"51210",93,0
"51211",90,0
"51212",97,0
"51213",100,0
"51214",80,0
"51215",90,0
"51216",100,0
"51217",99,0
"51218",98,0
"51219",88,0
"51220",100,0
"51221",96,1
"51222",80,0
"51223",94,1
"51224",93,1
"51225",90,0
"51226",99,0
"51227",91,1
"51228",99,1
"51229",100,0
"51230",99,0
"51231",100,0
"51232",97,0
"51233",91,1
"51234",88,0
"51235",97,0
"51236",100,0
"51237",98,0
"51238",100,0
"51239",100,0
"51240",98,0
"51241",78,0
"51242",94,0
"51243",98,1
"51244",88,0
"51245",93,0
"51246",98,1
"51247",94,1
"51248",99,1
"51249",100,0
"51250",99,1
"51251",97,0
"51252",97,0
"51253",96,1
"51254",87,1
"51255",100,0
"51256",88,0
"51257",94,1
"51258",100,0
"51259",60,0
"51260",93,1
"51261",99,0
"51262",100,0
"51263",95,0
"51264",97,0
"51265",94,1
"51266",100,1
"51267",96,0
"51268",100,0
"51269",99,1
"51270",100,0
"51271",98,0
"51272",95,1
"51273",100,0
"51274",98,0
"51275",100,0
"51276",80,0
"51277",100,0
"51278",93,0
"51279",91,0
"51280",100,0
"51281",91,1
"51282",97,1
"51283",100,0
"51284",97,1
"51285",85,1
"51286",91,0
"51287",96,0
"51288",90,0
"51289",96,1
"51290",60,0
"51291",98,0
"51292",88,1
"51293",100,0
"51294",80,0
"51295",96,0
"51296",60,0
"51297",99,1
"51298",98,0
"51299",90,0
"51300",95,0
"51301",100,0
"51302",100,0
"51303",99,0
"51304",98,1
"51305",100,0
"51306",85,0
"51307",100,0
"51308",90,0
"51309",93,0
"51310",100,0
"51311",100,0
"51312",98,0
"51313",80,0
"51314",89,0
"51315",94,1
"51316",95,1
"51317",98,1
"51318",88,0
"51319",99,0
"51320",98,0
"51321",100,0
"51322",89,0
"51323",100,0
"51324",100,0
"51325",93,0
"51326",100,0
"51327",100,1
"51328",87,0
"51329",93,0
"51330",96,1
"51331",100,0
"51332",95,0
"51333",100,1
"51334",93,0
"51335",92,0
"51336",91,0
"51337",60,0
"51338",99,1
"51339",94,0
"51340",86,1
"51341",100,0
"51342",94,0
"51343",100,0
"51344",95,1
"51345",94,1
"51346",100,0
"51347",100,0
"51348",76,0
"51349",90,0
"51350",100,0
"51351",100,0
"51352",96,0
"51353",100,1
"51354",100,1
"51355",97,0
"51356",94,1
"51357",94,0
"51358",100,0
"51359",96,0
"51360",93,1
"51361",82,1
"51362",100,0
"51363",100,0
"51364",90,0
"51365",89,0
"51366",100,1
"51367",98,1
"51368",100,0
"51369",100,1
"51370",95,0
"51371",NA,NA
"51372",100,0
"51373",99,0
"51374",100,0
"51375",98,0
"51376",96,0
"51377",94,1
"51378",90,1
"51379",80,0
"51380",100,0
"51381",92,0
"51382",98,1
"51383",94,0
"51384",93,0
"51385",97,1
"51386",92,0
"51387",95,0
"51388",99,0
"51389",92,0
"51390",94,0
"51391",100,0
"51392",95,0
"51393",100,1
"51394",100,0
"51395",98,0
"51396",98,0
"51397",98,1
"51398",95,0
"51399",92,1
"51400",98,1
"51401",89,0
"51402",100,0
"51403",87,0
"51404",98,1
"51405",93,1
"51406",94,0
"51407",84,0
"51408",100,0
"51409",73,0
"51410",100,0
"51411",90,0
"51412",92,0
"51413",97,1
"51414",96,1
"51415",94,0
"51416",94,1
"51417",97,0
"51418",87,1
"51419",98,0
"51420",100,1
"51421",98,1
"51422",97,0
"51423",95,0
"51424",93,0
"51425",100,0
"51426",99,0
"51427",100,0
"51428",100,0
"51429",90,1
"51430",96,0
"51431",98,1
"51432",96,1
"51433",99,1
"51434",90,0
"51435",93,0
"51436",97,1
"51437",97,0
"51438",92,1
"51439",90,0
"51440",100,0
"51441",98,0
"51442",100,0
"51443",100,1
"51444",100,0
"51445",100,0
"51446",97,0
"51447",100,0
"51448",100,0
"51449",98,0
"51450",94,0
"51451",100,0
"51452",93,0
"51453",100,0
"51454",96,0
"51455",77,0
"51456",100,0
"51457",95,0
"51458",80,0
"51459",80,0
"51460",99,0
"51461",100,0
"51462",100,0
"51463",95,1
"51464",99,1
"51465",100,0
"51466",100,0
"51467",100,1
"51468",90,0
"51469",94,0
"51470",100,0
"51471",100,0
"51472",86,0
"51473",90,1
"51474",95,0
"51475",92,0
"51476",100,0
"51477",94,1
"51478",90,0
"51479",95,0
"51480",98,0
"51481",99,0
"51482",96,0
"51483",100,0
"51484",90,0
"51485",99,1
"51486",99,0
"51487",100,1
"51488",80,0
"51489",91,1
"51490",99,1
"51491",99,1
"51492",100,0
"51493",97,0
"51494",98,0
"51495",94,0
"51496",90,0
"51497",85,0
"51498",60,0
"51499",100,0
"51500",100,0
"51501",98,1
"51502",100,1
"51503",82,1
"51504",93,1
"51505",100,0
"51506",98,0
"51507",95,0
"51508",95,0
"51509",89,1
"51510",83,0
"51511",97,0
"51512",97,1
"51513",97,0
"51514",93,0
"51515",100,0
"51516",96,0
"51517",97,0
"51518",100,0
"51519",96,0
"51520",94,0
"51521",93,0
"51522",100,0
"51523",90,0
"51524",97,0
"51525",94,1
"51526",83,0
"51527",100,1
"51528",100,0
"51529",100,1
"51530",100,0
"51531",99,0
"51532",100,0
"51533",100,0
"51534",90,0
"51535",100,0
"51536",100,0
"51537",95,0
"51538",82,1
"51539",100,0
"51540",90,1
"51541",97,1
"51542",93,0
"51543",96,0
"51544",80,0
"51545",70,0
"51546",86,0
"51547",100,0
"51548",90,0
"51549",73,0
"51550",90,0
"51551",97,0
"51552",95,0
"51553",95,0
"51554",94,1
"51555",100,0
"51556",96,0
"51557",99,0
"51558",98,1
"51559",97,1
"51560",97,0
"51561",100,0
"51562",98,0
"51563",99,1
"51564",100,0
"51565",99,0
"51566",99,1
"51567",86,1
"51568",98,0
"51569",67,0
"51570",94,0
"51571",90,0
"51572",94,1
"51573",83,0
"51574",100,0
"51575",100,0
"51576",95,0
"51577",91,0
"51578",95,0
"51579",92,1
"51580",93,1
"51581",96,0
"51582",91,1
"51583",97,0
"51584",90,0
"51585",100,0
"51586",100,0
"51587",100,0
"51588",95,1
"51589",99,0
"51590",100,0
"51591",92,0
"51592",80,0
"51593",84,0
"51594",100,0
"51595",100,0
"51596",80,0
"51597",100,0
"51598",80,0
"51599",99,0
"51600",100,0
"51601",98,1
